comment,code,line,file,language
"Frees the GPU-related resources allocated by this instance. Call this
	  method whenever the composer is no longer used in your app.","dispose() {

		this.renderTarget1.dispose();
		this.renderTarget2.dispose();

		this.copyPass.dispose();

	}",351,data/raw/repos/js/three.js/examples/jsm/postprocessing/EffectComposer.js,javascript
"@abstract
	  @deprecated Use codeGeneration() instead
	  @param {DependencyTemplates} dependencyTemplates the dependency templates
	  @param {RuntimeTemplate} runtimeTemplate the runtime template
	  @param {SourceType=} type the type of source that should be generated
	  @returns {Source} generated source","source(dependencyTemplates, runtimeTemplate, type = JAVASCRIPT_TYPE) {
		if (this.codeGeneration === Module.prototype.codeGeneration) {
			const AbstractMethodError = require(""./AbstractMethodError"");

			throw new AbstractMethodError();
		}
		const chunkGraph = ChunkGraph.getChunkGraphForModule(
			this,
			""Module.source() is deprecated. Use Compilation.codeGenerationResults.getSource(module, runtime, type) instead"",
			""DEP_WEBPACK_MODULE_SOURCE""
		);
		/** @type {CodeGenerationContext} */
		const codeGenContext = {
			dependencyTemplates,
			runtimeTemplate,
			moduleGraph: chunkGraph.moduleGraph,
			chunkGraph,
			runtime: undefined,
			runtimes: [],
			codeGenerationResults: undefined
		};
		const sources = this.codeGeneration(codeGenContext).sources;

		return /** @type {Source} */ (
			type
				? sources.get(type)
				: sources.get(/** @type {SourceType} */ (first(this.getSourceTypes())))
		);
	}",949,data/raw/repos/js/webpack/lib/Module.js,javascript
Creates a new step builder.,"public function createStep(string $name, string $type = FormType::class, array $options = []): StepFlowBuilderConfigInterface;",28,data/raw/repos/php/symfony/src/Symfony/Component/Form/Flow/FormFlowBuilderInterface.php,php
"Power is the luminous power of the light measured in lumens (lm).
	   Changing the power will also change the light's intensity.
	 
	  @type {number}
	 
	get power() {

		 comp","e the light's luminous power (in lumens) from its intensity (in candela)
		// by convention for a spotlight, luminous power (lm) = π * luminous intensity (cd)
		return this.intensity * Math.PI;

	}

	set power( power ) {

		",46011,data/raw/repos/js/three.js/build/three.core.js,javascript
"s function makes sure the generated cube map uses the correct
  texture mapping that corresponds to the equirectangular original.
 
  @private
  @param {Texture} texture - The cube texture.
  @param {number} mapping - The original texture mapping.
 
function","apTextureMapping( texture, mapping ) {

	if ( mapping === EquirectangularReflectionMapping ) {

		texture.mapping = CubeReflectionMapping;

	} else if ( mapping === EquirectangularRefractionMapping ) {

		texture.mapping = CubeRefractionMapping;

	}

}

/**
 * T",22484,data/raw/repos/js/three.js/build/three.webgpu.js,javascript
"Applications are advised to always define the animation loop
	  with this method and not manually with `requestAnimationFrame()`
	  for best compatibility.
	 
	  @async
	  @param {?onAnimationCallback} callback - The application's animation loop.
	  @return {Promise} A Promise that resolves when the set has been executed.","async setAnimationLoop( callback ) {

		if ( this._initialized === false ) await this.init();

		this._animation.setAnimationLoop( callback );

	}",1718,data/raw/repos/js/three.js/src/renderers/common/Renderer.js,javascript
"Prints package info.
     
      @param array<string, string>    $versions","tected function printPackageInfo(CompletePackageInterface $package, array $versions, InstalledRepository $installedRepo, ?PackageInterface $latestPackage = null): void
    {
        $io = $this->getIO();

        $this->printMeta($package, $versions, $installedRepo, $latestPackage ?: null);
        $this->printLinks($package, Link::TYPE_REQUIRE);
        $this->printLinks($package, Link::TYPE_DEV_REQUIRE, 'requires (dev)');

        if ($package->getSuggests()) {
            $io->write(""\n<info>suggests</info>"");
            foreach ($package->getSuggests() as $suggested => $reason) {
                $io->write($suggested . ' <comment>' . $reason . '</comment>');
            }
        }

        $this->printLinks($package, Link::TYPE_PROVIDE);
        $this->printLinks($package, Link::TYPE_CONFLICT);
        $this->printLinks($package, Link::TYPE_REPLACE);
    }

 ",849,data/raw/repos/php/composer/src/Composer/Command/ShowCommand.php,php
"Converts this color from `SRGBColorSpace` to `LinearSRGBColorSpace`.
	 
	  @return {Color} A reference to this color.
	 
	co","ertSRGBToLinear() {

		this.copySRGBToLinear( this );

		return this;

	}

	/",15936,data/raw/repos/js/three.js/build/three.core.js,javascript
"Get the values of a given key.
     
      @param  \Closure|string|int|array<array-key, string>|null  $value
      @param  \Closure|string|null  $key
      @return static<array-key, mixed>","public function pluck($value, $key = null)
    {
        return new static(Arr::pluck($this->items, $value, $key));
    }",803,data/raw/repos/php/framework/src/Illuminate/Collections/Collection.php,php
"Set the existence state for the session.
     
      @param  bool  $value
      @return \SessionHandlerInterface",public function setExists($value);,12,data/raw/repos/php/framework/src/Illuminate/Session/ExistenceAwareInterface.php,php
"Clamps the given value between min and max.
 
  @param {number} value - The value to clamp.
  @param {number} min - The min value.
  @param {number} max - The max value.
  @return {number} The clamped value.","function clamp( value, min, max ) {

	return Math.max( min, Math.min( max, value ) );

}",42,data/raw/repos/js/three.js/src/math/MathUtils.js,javascript
Verifies a plain password against a hash.,"public function verify(string $hashedPassword, #[\SensitiveParameter] string $plainPassword): bool;",36,data/raw/repos/php/symfony/src/Symfony/Component/PasswordHasher/PasswordHasherInterface.php,php
"Returns the data type for the given value.
 
  @private
  @method
  @param {any} value - The value.
  @return {?string} The data type.","function getValueType( value ) {

	if ( value === undefined || value === null ) return null;

	const typeOf = typeof value;

	if ( value.isNode === true ) {

		return 'node';

	} else if ( typeOf === 'number' ) {

		return 'float';

	} else if ( typeOf === 'boolean' ) {

		return 'bool';

	} else if ( typeOf === 'string' ) {

		return 'string';

	} else if ( typeOf === 'function' ) {

		return 'shader';

	} else if ( value.isVector2 === true ) {

		return 'vec2';

	} else if ( value.isVector3 === true ) {

		return 'vec3';

	} else if ( value.isVector4 === true ) {

		return 'vec4';

	} else if ( value.isMatrix2 === true ) {

		return 'mat2';

	} else if ( value.isMatrix3 === true ) {

		return 'mat3';

	} else if ( value.isMatrix4 === true ) {

		return 'mat4';

	} else if ( value.isColor === true ) {

		return 'color';

	} else if ( value instanceof ArrayBuffer ) {

		return 'ArrayBuffer';

	}

	return null;

}",823,data/raw/repos/js/three.js/build/three.webgpu.js,javascript
"Parse the given header options.
     
      @param  string  $options
      @return array","protected function parseOptions($options)
    {
        return (new Collection(explode(';', rtrim($options, ';'))))->mapWithKeys(function ($option) {
            $data = explode('=', $option, 2);

            return [$data[0] => $data[1] ?? true];
        })->all();
    }",88,data/raw/repos/php/framework/src/Illuminate/Http/Middleware/SetCacheHeaders.php,php
"Determine if the HMR server is running.
     
      @return bool","public function isRunningHot()
    {
        return is_file($this->hotFile());
    }",1023,data/raw/repos/php/framework/src/Illuminate/Foundation/Vite.php,php
"Removes the view offset from the projection matrix.
	 
	clea","iewOffset() {

		if ( this.view !== null ) {

			this.view.enabled = false;

		}

		this.updateProjectionMatrix();

	}

	/**",22004,data/raw/repos/js/three.js/build/three.core.js,javascript
"Get a collection of the request / response pairs matching the given truth test.
     
      @param  (\Closure(\Illuminate\Http\Client\Request, \Illuminate\Http\Client\Response|null): bool)|callable  $callback
      @return \Illuminate\Support\Collection<int, array{0: \Illuminate\Http\Client\Request, 1: \Illuminate\Http\Client\Response|null}>","public function recorded($callback = null)
    {
        if (empty($this->recorded)) {
            return new Collection;
        }

        $collect = new Collection($this->recorded);

        if ($callback) {
            return $collect->filter(fn ($pair) => $callback($pair[0], $pair[1]));
        }

        return $collect;
    }",481,data/raw/repos/php/framework/src/Illuminate/Http/Client/Factory.php,php
"Store multiple items in the cache for a given number of seconds.
     
      @param  array  $values
      @param  int  $seconds
      @return bool","public function putMany(array $values, $seconds)
    {
        $connection = $this->connection();

        // Cluster connections do not support writing multiple values if the keys hash differently...
        if ($connection instanceof PhpRedisClusterConnection ||
            $connection instanceof PredisClusterConnection) {
            return $this->putManyAlias($values, $seconds);
        }

        $serializedValues = [];

        foreach ($values as $key => $value) {
            $serializedValues[$this->prefix.$key] = $this->connectionAwareSerialize($value, $connection);
        }

        $connection->multi();

        $manyResult = null;

        foreach ($serializedValues as $key => $value) {
            $result = (bool) $connection->setex(
                $key, (int) max(1, $seconds), $value
            );

            $manyResult = is_null($manyResult) ? $result : $result && $manyResult;
        }

        $connection->exec();

        return $manyResult ?: false;
    }",135,data/raw/repos/php/framework/src/Illuminate/Cache/RedisStore.php,php
"Updates the curve for the given curve index.
	 
	  @param {number} index - The curve index.
	  @param {Curve} curve - The curve that should be used to bend the mesh.","updateCurve( index, curve ) {

		if ( index >= this.curveArray.length ) throw Error( 'Flow: Index out of range.' );

		const curveLength = curve.getLength();

		this.uniforms.spineLength = curveLength;
		this.curveLengthArray[ index ] = curveLength;
		this.curveArray[ index ] = curve;

		updateSplineTexture( this.splineTexture, curve, index );

	}",230,data/raw/repos/js/three.js/examples/jsm/modifiers/CurveModifierGPU.js,javascript
"@param string     $message      Exception message to throw
      @param array      $alternatives List of similar defined names
      @param int        $code         Exception code
      @param \Throwable $previous     Previous exception used for the exception chaining","public function __construct(
        string $message,
        private array $alternatives = [],
        int $code = 0,
        ?\Throwable $previous = null,
    ) {
        parent::__construct($message, $code, $previous);
    }",24,data/raw/repos/php/symfony/src/Symfony/Component/Asset/Exception/AssetNotFoundException.php,php
"@return non-empty-list<array{0: class-string, 1: iterable}>","public static function successProvider(): array
    {
        return [
            [stdClass::class, [new stdClass]],
        ];
    }",25,data/raw/repos/php/phpunit/tests/unit/Framework/Assert/assertContainsOnlyInstancesOfTest.php,php
"Subdivides the given 3D object into pieces by a plane.
	 
	  @param {Object3D} object - The 3D object to subdivide.
	  @param {Plane} plane - The plane to cut the 3D object.
	  @param {{object1:?Mesh,object2:?Mesh}} output - An object that stores the pieces.
	  @return {number} The number of pieces.","cutByPlane( object, plane, output ) {

		// Returns breakable objects in output.object1 and output.object2 members, the resulting 2 pieces of the cut.
		// object2 can be null if the plane doesn't cut the object.
		// object1 can be null only in case of internal error
		// Returned value is number of pieces, 0 for error.

		const geometry = object.geometry;
		const coords = geometry.attributes.position.array;
		const normals = geometry.attributes.normal.array;

		const numPoints = coords.length / 3;
		let numFaces = numPoints / 3;

		let indices = geometry.getIndex();

		if ( indices ) {

			indices = indices.array;
			numFaces = indices.length / 3;

		}

		function getVertexIndex( faceIdx, vert ) {

			// vert = 0, 1 or 2.

			const idx = faceIdx * 3 + vert;

			return indices ? indices[ idx ] : idx;

		}

		const points1 = [];
		const points2 = [];

		const delta = this.smallDelta;

		// Reset segments mark
		const numPointPairs = numPoints * numPoints;
		for ( let i = 0; i < numPointPairs; i ++ ) this.segments[ i ] = false;

		const p0 = this.tempVector3_P0;
		const p1 = this.tempVector3_P1;
		const n0 = this.tempVector3_N0;
		const n1 = this.tempVector3_N1;

		// Iterate through the faces to mark edges shared by coplanar faces
		for ( let i = 0; i < numFaces - 1; i ++ ) {

			const a1 = getVertexIndex( i, 0 );
			const b1 = getVertexIndex( i, 1 );
			const c1 = getVertexIndex( i, 2 );

			// Assuming all 3 vertices have the same normal
			n0.set( normals[ a1 ], normals[ a1 ] + 1, normals[ a1 ] + 2 );

			for ( let j = i + 1; j < numFaces; j ++ ) {

				const a2 = getVertexIndex( j, 0 );
				const b2 = getVertexIndex( j, 1 );
				const c2 = getVertexIndex( j, 2 );

				// Assuming all 3 vertices have the same normal
				n1.set( normals[ a2 ], normals[ a2 ] + 1, normals[ a2 ] + 2 );

				const coplanar = 1 - n0.dot( n1 ) < delta;

				if ( coplanar ) {

					if ( a1 === a2 || a1 === b2 || a1 === c2 ) {

						if ( b1 === a2 || b1 === b2 || b1 === c2 ) {

							this.segments[ a1 * numPoints + b1 ] = true;
							this.segments[ b1 * numPoints + a1 ] = true;

						}	else {

							this.segments[ c1 * numPoints + a1 ] = true;
							this.segments[ a1 * numPoints + c1 ] = true;

						}

					}	else if ( b1 === a2 || b1 === b2 || b1 === c2 ) {

						this.segments[ c1 * numPoints + b1 ] = true;
						this.segments[ b1 * numPoints + c1 ] = true;

					}

				}

			}

		}

		// Transform the plane to object local space
		const localPlane = this.tempPlane_Cut;
		object.updateMatrix();
		ConvexObjectBreaker.transformPlaneToLocalSpace( plane, object.matrix, localPlane );

		// Iterate through the faces adding points to both pieces
		for ( let i = 0; i < numFaces; i ++ ) {

			const va = getVertexIndex( i, 0 );
			const vb = getVertexIndex( i, 1 );
			const vc = getVertexIndex( i, 2 );

			for ( let segment = 0; segment < 3; segment ++ ) {

				const i0 = segment === 0 ? va : ( segment === 1 ? vb : vc );
				const i1 = segment === 0 ? vb : ( segment === 1 ? vc : va );

				const segmentState = this.segments[ i0 * numPoints + i1 ];

				if ( segmentState ) continue; // The segment already has been processed in another face

				// Mark segment as processed (also inverted segment)
				this.segments[ i0 * numPoints + i1 ] = true;
				this.segments[ i1 * numPoints + i0 ] = true;

				p0.set( coords[ 3 * i0 ], coords[ 3 * i0 + 1 ], coords[ 3 * i0 + 2 ] );
				p1.set( coords[ 3 * i1 ], coords[ 3 * i1 + 1 ], coords[ 3 * i1 + 2 ] );

				// mark: 1 for negative side, 2 for positive side, 3 for coplanar point
				let mark0 = 0;

				let d = localPlane.distanceToPoint( p0 );

				if ( d > delta ) {

					mark0 = 2;
					points2.push( p0.clone() );

				} else if ( d < - delta ) {

					mark0 = 1;
					points1.push( p0.clone() );

				} else {

					mark0 = 3;
					points1.push( p0.clone() );
					points2.push( p0.clone() );

				}

				// mark: 1 for negative side, 2 for positive side, 3 for coplanar point
				let mark1 = 0;

				d = localPlane.distanceToPoint( p1 );

				if ( d > delta ) {

					mark1 = 2;
					points2.push( p1.clone() );

				} else if ( d < - delta ) {

					mark1 = 1;
					points1.push( p1.clone() );

				}	else {

					mark1 = 3;
					points1.push( p1.clone() );
					points2.push( p1.clone() );

				}

				if ( ( mark0 === 1 && mark1 === 2 ) || ( mark0 === 2 && mark1 === 1 ) ) {

					// Intersection of segment with the plane

					this.tempLine1.start.copy( p0 );
					this.tempLine1.end.copy( p1 );

					let intersection = new Vector3();
					intersection = localPlane.intersectLine( this.tempLine1, intersection );

					if ( intersection === null ) {

						// Shouldn't happen
						console.error( 'Internal error: segment does not intersect plane.' );
						output.segmentedObject1 = null;
						output.segmentedObject2 = null;
						return 0;

					}

					points1.push( intersection );
					points2.push( intersection.clone() );

				}

			}

		}

		// Calculate debris mass (very fast and imprecise):
		const newMass = object.userData.mass * 0.5;

		// Calculate debris Center of Mass (again fast and imprecise)
		this.tempCM1.set( 0, 0, 0 );
		let radius1 = 0;
		const numPoints1 = points1.length;

		if ( numPoints1 > 0 ) {

			for ( let i = 0; i < numPoints1; i ++ ) this.tempCM1.add( points1[ i ] );

			this.tempCM1.divideScalar( numPoints1 );
			for ( let i = 0; i < numPoints1; i ++ ) {

				const p = points1[ i ];
				p.sub( this.tempCM1 );
				radius1 = Math.max( radius1, p.x, p.y, p.z );

			}

			this.tempCM1.add( object.position );

		}

		this.tempCM2.set( 0, 0, 0 );
		let radius2 = 0;
		const numPoints2 = points2.length;
		if ( numPoints2 > 0 ) {

			for ( let i = 0; i < numPoints2; i ++ ) this.tempCM2.add( points2[ i ] );

			this.tempCM2.divideScalar( numPoints2 );
			for ( let i = 0; i < numPoints2; i ++ ) {

				const p = points2[ i ];
				p.sub( this.tempCM2 );
				radius2 = Math.max( radius2, p.x, p.y, p.z );

			}

			this.tempCM2.add( object.position );

		}

		let object1 = null;
		let object2 = null;

		let numObjects = 0;

		if ( numPoints1 > 4 ) {

			object1 = new Mesh( new ConvexGeometry( points1 ), object.material );
			object1.position.copy( this.tempCM1 );
			object1.quaternion.copy( object.quaternion );

			this.prepareBreakableObject( object1, newMass, object.userData.velocity, object.userData.angularVelocity, 2 * radius1 > this.minSizeForBreak );

			numObjects ++;

		}

		if ( numPoints2 > 4 ) {

			object2 = new Mesh( new ConvexGeometry( points2 ), object.material );
			object2.position.copy( this.tempCM2 );
			object2.quaternion.copy( object.quaternion );

			this.prepareBreakableObject( object2, newMass, object.userData.velocity, object.userData.angularVelocity, 2 * radius2 > this.minSizeForBreak );

			numObjects ++;

		}

		output.object1 = object1;
		output.object2 = object2;

		return numObjects;

	}",188,data/raw/repos/js/three.js/examples/jsm/misc/ConvexObjectBreaker.js,javascript
Sets the owning Denormalizer object.,public function setDenormalizer(DenormalizerInterface $denormalizer): void;,21,data/raw/repos/php/symfony/src/Symfony/Component/Serializer/Normalizer/DenormalizerAwareInterface.php,php
Constructs a new standard node library.,"constructor() {

		super();

		this.addMaterial( MeshPhongNodeMaterial, 'MeshPhongMaterial' );
		this.addMaterial( MeshStandardNodeMaterial, 'MeshStandardMaterial' );
		this.addMaterial( MeshPhysicalNodeMaterial, 'MeshPhysicalMaterial' );
		this.addMaterial( MeshToonNodeMaterial, 'MeshToonMaterial' );
		this.addMaterial( MeshBasicNodeMaterial, 'MeshBasicMaterial' );
		this.addMaterial( MeshLambertNodeMaterial, 'MeshLambertMaterial' );
		this.addMaterial( MeshNormalNodeMaterial, 'MeshNormalMaterial' );
		this.addMaterial( MeshMatcapNodeMaterial, 'MeshMatcapMaterial' );
		this.addMaterial( LineBasicNodeMaterial, 'LineBasicMaterial' );
		this.addMaterial( LineDashedNodeMaterial, 'LineDashedMaterial' );
		this.addMaterial( PointsNodeMaterial, 'PointsMaterial' );
		this.addMaterial( SpriteNodeMaterial, 'SpriteMaterial' );
		this.addMaterial( ShadowNodeMaterial, 'ShadowMaterial' );

		this.addLight( PointLightNode, PointLight );
		this.addLight( DirectionalLightNode, DirectionalLight );
		this.addLight( RectAreaLightNode, RectAreaLight );
		this.addLight( SpotLightNode, SpotLight );
		this.addLight( AmbientLightNode, AmbientLight );
		this.addLight( HemisphereLightNode, HemisphereLight );
		this.addLight( LightProbeNode, LightProbe );
		this.addLight( IESSpotLightNode, IESSpotLight );
		this.addLight( ProjectorLightNode, ProjectorLight );

		this.addToneMapping( linearToneMapping, LinearToneMapping );
		this.addToneMapping( reinhardToneMapping, ReinhardToneMapping );
		this.addToneMapping( cineonToneMapping, CineonToneMapping );
		this.addToneMapping( acesFilmicToneMapping, ACESFilmicToneMapping );
		this.addToneMapping( agxToneMapping, AgXToneMapping );
		this.addToneMapping( neutralToneMapping, NeutralToneMapping );

	}",60,data/raw/repos/js/three.js/src/renderers/webgpu/nodes/StandardNodeLibrary.js,javascript
"Get a value from the array, and remove it.
     
      @param  array  $array
      @param  string|int  $key
      @param  mixed  $default
      @return mixed","public static function pull(&$array, $key, $default = null)
    {
        $value = static::get($array, $key, $default);

        static::forget($array, $key);

        return $value;
    }",870,data/raw/repos/php/framework/src/Illuminate/Collections/Arr.php,php
Constructs a new node fame.,"constructor() {

		/**
		 * The elapsed time in seconds.
		 *
		 * @type {number}
		 * @default 0
		 */
		this.time = 0;

		/**
		 * The delta time in seconds.
		 *
		 * @type {number}
		 * @default 0
		 */
		this.deltaTime = 0;

		/**
		 * The frame ID.
		 *
		 * @type {number}
		 * @default 0
		 */
		this.frameId = 0;

		/**
		 * The render ID.
		 *
		 * @type {number}
		 * @default 0
		 */
		this.renderId = 0;

		/**
		 * Used to control the {@link Node#update} call.
		 *
		 * @type {WeakMap<Node, Object>}
		 */
		this.updateMap = new WeakMap();

		/**
		 * Used to control the {@link Node#updateBefore} call.
		 *
		 * @type {WeakMap<Node, Object>}
		 */
		this.updateBeforeMap = new WeakMap();

		/**
		 * Used to control the {@link Node#updateAfter} call.
		 *
		 * @type {WeakMap<Node, Object>}
		 */
		this.updateAfterMap = new WeakMap();

		/**
		 * A reference to the current renderer.
		 *
		 * @type {?Renderer}
		 * @default null
		 */
		this.renderer = null;

		/**
		 * A reference to the current material.
		 *
		 * @type {?Material}
		 * @default null
		 */
		this.material = null;

		/**
		 * A reference to the current camera.
		 *
		 * @type {?Camera}
		 * @default null
		 */
		this.camera = null;

		/**
		 * A reference to the current 3D object.
		 *
		 * @type {?Object3D}
		 * @default null
		 */
		this.object = null;

		/**
		 * A reference to the current scene.
		 *
		 * @type {?Scene}
		 * @default null
		 */
		this.scene = null;

	}",13,data/raw/repos/js/three.js/src/nodes/core/NodeFrame.js,javascript
"the sampler for the given texture. This method has no effect
	  for the WebGL backend since it has no concept of samplers. Texture
	  parameters are configured with the `texParameter()` command for each
	  texture.
	 
	  In WebGPU, samplers are objects like textures and it's possible to share
	  them when the texture parameters match.
	 
	  @param {Texture} texture - The texture to update the sampler for.
	  @return {string} The current sampler key.
	 
	updateSampler","texture ) {

		return this.backend.updateSampler( texture );

	}

	/**
	 * Comp",32820,data/raw/repos/js/three.js/build/three.webgpu.js,javascript
"Get the environment file the application is using.
     
      @return string","public function environmentFile()
    {
        return $this->environmentFile ?: '.env';
    }",727,data/raw/repos/php/framework/src/Illuminate/Foundation/Application.php,php
"Transform the given value.
     
      @param  string  $key
      @param  mixed  $value
      @return mixed","protected function transform($key, $value)
    {
        return $value === '' ? null : $value;
    }",40,data/raw/repos/php/framework/src/Illuminate/Foundation/Http/Middleware/ConvertEmptyStringsToNull.php,php
"Invokes a UAC prompt to update composer.phar as an admin
     
      Uses either sudo.exe or VBScript to elevate and run cmd.exe move.
     
      @param  string $localFilename The composer.phar location
      @param  string $newFilename   The downloaded or backup phar
      @return bool   Whether composer.phar has been updated","protected function tryAsWindowsAdmin(string $localFilename, string $newFilename): bool
    {
        $io = $this->getIO();

        $io->writeError('<error>Unable to write ""'.$localFilename.'"". Access is denied.</error>');
        $helpMessage = 'Please run the self-update command as an Administrator.';
        $question = 'Complete this operation with Administrator privileges [<comment>Y,n</comment>]? ';

        if (!$io->askConfirmation($question, true)) {
            $io->writeError('<warning>Operation cancelled. '.$helpMessage.'</warning>');

            return false;
        }

        $tmpFile = tempnam(sys_get_temp_dir(), '');
        if (false === $tmpFile) {
            $io->writeError('<error>Operation failed. '.$helpMessage.'</error>');

            return false;
        }

        exec('sudo config 2> NUL', $output, $exitCode);
        $usingSudo = $exitCode === 0;

        $script = $usingSudo ? $tmpFile.'.bat' : $tmpFile.'.vbs';
        rename($tmpFile, $script);

        $checksum = hash_file('sha256', $newFilename);

        // cmd's internal move is fussy about backslashes
        $source = str_replace('/', '\\', $newFilename);
        $destination = str_replace('/', '\\', $localFilename);

        if ($usingSudo) {
            $code = sprintf('move ""%s"" ""%s""', $source, $destination);
        } else {
            $code = <<<EOT
Set UAC = CreateObject(""Shell.Application"")
UAC.ShellExecute ""cmd.exe"", ""/c move /y """"$source"""" """"$destination"""""", """", ""runas"", 0
EOT;
        }

        file_put_contents($script, $code);
        $command = $usingSudo ? sprintf('sudo ""%s""', $script) : sprintf('""%s""', $script);
        exec($command);

        // Allow time for the operation to complete
        usleep(300000);
        @unlink($script);

        // see if the file was moved and is still accessible
        if ($result = Filesystem::isReadable($localFilename) && (hash_file('sha256', $localFilename) === $checksum)) {
            $io->writeError('<info>Operation succeeded.</info>');
        } else {
            $io->writeError('<error>Operation failed. '.$helpMessage.'</error>');
        }

        return $result;
    }",610,data/raw/repos/php/composer/src/Composer/Command/SelfUpdateCommand.php,php
"@param {Compilation} compilation the compilation
	  @param {Chunk} chunk the chunk
	  @param {ChunkGraph} chunkGraph the chunk graph
	  @returns {void}","attach(compilation, chunk, chunkGraph = compilation.chunkGraph) {
		this.compilation = compilation;
		this.chunk = chunk;
		this.chunkGraph = chunkGraph;
	}",58,data/raw/repos/js/webpack/lib/RuntimeModule.js,javascript
"@param string|null $lockPath the directory to store the lock, defaults to the system's temporary directory
     
      @throws LockStorageException If the lock directory doesn’t exist or is not writable
     
    p"," function __construct(?string $lockPath = null)
    {
        if (!is_dir($lockPath ??= sys_get_temp_dir())) {
            if (false === @mkdir($lockPath, 0o777, true) && !is_dir($lockPath)) {
                throw new InvalidArgumentException(\sprintf('The FlockStore directory ""%s"" does not exists and cannot be created.', $lockPath));
            }
        } elseif (!is_writable($lockPath)) {
            throw new InvalidArgumentException(\sprintf('The FlockStore directory ""%s"" is not writable.', $lockPath));
        }

        $this->lockPath = $lockPath;
    }

    ",39,data/raw/repos/php/symfony/src/Symfony/Component/Lock/Store/FlockStore.php,php
"Returns the data transformation failure, if any, during submission.",public function getTransformationFailure(): ?Exception\TransformationFailedException;,237,data/raw/repos/php/symfony/src/Symfony/Component/Form/FormInterface.php,php
"Asserts that a value is greater than another value.
     
      @throws ExpectationFailedException","final public static function assertGreaterThan(mixed $minimum, mixed $actual, string $message = ''): void
    {
        self::assertThat($actual, self::greaterThan($minimum), $message);
    }",1042,data/raw/repos/php/phpunit/src/Framework/Assert.php,php
Linearizes back a set of nested routes into a collection.,"public function populateCollection(RouteCollection $routes): RouteCollection
    {
        foreach ($this->items as $route) {
            if ($route instanceof self) {
                $route->populateCollection($routes);
            } else {
                $routes->add(...$route);
            }
        }

        return $routes;
    }",124,data/raw/repos/php/symfony/src/Symfony/Component/Routing/Matcher/Dumper/StaticPrefixCollection.php,php
@param {ReturnStatement} statement return statement,"walkReturnStatement(statement) {
		this.walkTerminatingStatement(statement);
	}",2414,data/raw/repos/js/webpack/lib/javascript/JavascriptParser.js,javascript
"Removes an attribute.
     
      @return mixed The removed value or null when it does not exist",public function remove(string $name): mixed;,113,data/raw/repos/php/symfony/src/Symfony/Component/HttpFoundation/Session/SessionInterface.php,php
"Searches through the 3D object and its children, starting with the 3D object
	  itself, and returns the first with a matching property value.
	 
	  @param {string} name - The name of the property.
	  @param {any} value - The value.
	  @return {Object3D|undefined} The found 3D object. Returns `undefined` if no 3D object has been found.
	 
	ge","bjectByProperty( name, value ) {

		if ( this[ name ] === value ) return this;

		for ( let i = 0, l = this.children.length; i < l; i ++ ) {

			const child = this.children[ i ];
			const object = child.getObjectByProperty( name, value );

			if ( object !== undefined ) {

				return object;

			}

		}

		return undefined;

	}

	/",14195,data/raw/repos/js/three.js/build/three.core.js,javascript
Setups the specular related node variables.,"setupSpecular() {

		const iorNode = this.iorNode ? float( this.iorNode ) : materialIOR;

		ior.assign( iorNode );
		specularColor.assign( min( pow2( ior.sub( 1.0 ).div( ior.add( 1.0 ) ) ).mul( materialSpecularColor ), vec3( 1.0 ) ).mul( materialSpecularIntensity ) );
		specularColorBlended.assign( mix( specularColor, diffuseColor.rgb, metalness ) );
		specularF90.assign( mix( materialSpecularIntensity, 1.0, metalness ) );

	}",347,data/raw/repos/js/three.js/src/materials/nodes/MeshPhysicalNodeMaterial.js,javascript
@param BasePackage[] $packages,"private function setPackages(array $packages): void
    {
        $id = 1;

        foreach ($packages as $package) {
            $this->packages[] = $package;

            $package->id = $id++;

            foreach ($package->getNames() as $provided) {
                $this->packageByName[$provided][] = $package;
            }
        }
    }",172,data/raw/repos/php/composer/src/Composer/DependencyResolver/Pool.php,php
"Creates a function that'll short out and invoke `identity` instead
      of `func` when it's called `HOT_COUNT` or more times in `HOT_SPAN`
      milliseconds.
     
      @private
      @param {Function} func The function to restrict.
      @returns {Function} Returns the new shortable function.","function shortOut(func) {
      var count = 0,
          lastCalled = 0;

      return function() {
        var stamp = nativeNow(),
            remaining = HOT_SPAN - (stamp - lastCalled);

        lastCalled = stamp;
        if (remaining > 0) {
          if (++count >= HOT_COUNT) {
            return arguments[0];
          }
        } else {
          count = 0;
        }
        return func.apply(undefined, arguments);
      };
    }",6785,data/raw/repos/js/lodash/lodash.js,javascript
"Intersect the collection with the given items.
     
      @param  \Illuminate\Contracts\Support\Arrayable<TKey, TValue>|iterable<TKey, TValue>  $items
      @return static","public function intersect($items)
    {
        return new static(array_intersect($this->items, $this->getArrayableItems($items)));
    }",658,data/raw/repos/php/framework/src/Illuminate/Collections/Collection.php,php
